x_cm,y_cm,heading_deg
1.951052958882153732e+01,7.616052554303344380e+01,9.780038782013747323e+02
1.946464797795109192e+01,7.594121768126356642e+01,9.783631743340555431e+02
1.941893341282060703e+01,7.571496132402842250e+01,9.787914312297788229e+02
1.937615605091191995e+01,7.549481262636345491e+01,9.792161977152451300e+02
1.933432584827471601e+01,7.527118219470760607e+01,9.795942461285318359e+02
1.929461246348645531e+01,7.505131241534181186e+01,9.799287417806244775e+02
1.925621146276849416e+01,7.483110375737963693e+01,9.802871975030154772e+02
1.921882531823465001e+01,7.460786563087901868e+01,9.806983750946617420e+02
1.918255380324184500e+01,7.438688915268448909e+01,9.806585847094994506e+02
1.914533950253527905e+01,7.416145804266223251e+01,9.805936550081652285e+02
1.910844832528123405e+01,7.393835600249295226e+01,9.806279055201041501e+02
1.907183374147830435e+01,7.371647157076807844e+01,9.806314879286450150e+02
1.903515677696185904e+01,7.349496002147492391e+01,9.805655084406502056e+02
1.899789204362864226e+01,7.327073599964585071e+01,9.805625279073042293e+02
1.896126347728489137e+01,7.304991977894727029e+01,9.806007641838406244e+02
1.892477772314699891e+01,7.282949229114198886e+01,9.806021603842501690e+02
1.887724847136834683e+01,7.254209844072798319e+01,9.806166592628911758e+02
1.883039510336038802e+01,7.225774804205838109e+01,9.806698551927130438e+02
1.877433642972022199e+01,7.191185889424100708e+01,9.809182468726687603e+02
1.872860051555245775e+01,7.162298634542372611e+01,9.810883328963767553e+02
1.868452843416788411e+01,7.133603171062446791e+01,9.814485178182289928e+02
1.864216181601893751e+01,7.104788223872724018e+01,9.818229424576965130e+02
1.859528793400000168e+01,7.071296949297259005e+01,9.822425020900700474e+02
1.855683487715129587e+01,7.042473479259415114e+01,9.825597100332490754e+02
1.852808215773863765e+01,7.019868072606725207e+01,9.829427792668703887e+02
1.849709582754186599e+01,6.994535439102955365e+01,9.831099116183112301e+02
1.847031726574500965e+01,6.971934614664331775e+01,9.833757263966737128e+02
1.844452810801699272e+01,6.949119463559689791e+01,9.837261378473959894e+02
1.842016524258538368e+01,6.926356951480734381e+01,9.840555668364535222e+02
1.839743940743994344e+01,6.903830124996324002e+01,9.844230244138703938e+02
1.837632673456984378e+01,6.881459289662622325e+01,9.847942338626519359e+02
1.835637196708452024e+01,6.858619122717550454e+01,9.852196025766756975e+02
1.833857664874633642e+01,6.836249289529860107e+01,9.856837359421756446e+02
1.832257681471510935e+01,6.813852935334116978e+01,9.861437893313254790e+02
1.830855928301042113e+01,6.791451937427510188e+01,9.866949263760114945e+02
1.829681629004082311e+01,6.768701674444685068e+01,9.873954509288008694e+02
1.828794613005819514e+01,6.746145776429116836e+01,9.881005298683561477e+02
1.828189885142647952e+01,6.723426888057134931e+01,9.888500097597342346e+02
1.827898452307422517e+01,6.700989053481090707e+01,9.896617064639115142e+02
1.827941239549807051e+01,6.678220352960725847e+01,9.905536352520227865e+02
1.828078426057679806e+01,6.659403742319013020e+01,9.902818041151278976e+02
1.828172797941395444e+01,6.640338714226332684e+01,9.902854194371682297e+02
1.828233945409390415e+01,6.621560732338694777e+01,9.900877281653482669e+02
1.828184863777075364e+01,6.602669826616353532e+01,9.896145450769377021e+02
1.827978177848317287e+01,6.583649496284945712e+01,9.891402856637507739e+02
1.827591934893800385e+01,6.564297360355472222e+01,9.885729224858748694e+02
1.827067871886416839e+01,6.545552308942778552e+01,9.882242291001551848e+02
1.826394735206966047e+01,6.526339387529371550e+01,9.877626256919091929e+02
1.825436844623027000e+01,6.503963856370002361e+01,9.873347334250920539e+02
1.824287807742969392e+01,6.481311988352648257e+01,9.868574821015173484e+02
1.822980988560500748e+01,6.458582594343050687e+01,9.865613584095406168e+02
1.821515062963769793e+01,6.435613890222630573e+01,9.861350004782665337e+02
1.819909870842899124e+01,6.413249019342464408e+01,9.856545076210545631e+02
1.818115555666625127e+01,6.390934500100541271e+01,9.851509437207137125e+02
1.816122131376883075e+01,6.368400120523482855e+01,9.847384372957204732e+02
1.813982446617696098e+01,6.345879158011788235e+01,9.844069628488575745e+02
1.811854098995656415e+01,6.323640776415705744e+01,9.846592339833758842e+02
1.809758070387458417e+01,6.301262621103189332e+01,9.846388795961288452e+02
1.807604734562793425e+01,6.278502510618947241e+01,9.845517791716001739e+02
1.805513412932853967e+01,6.255971292126328365e+01,9.848423529623244121e+02
1.803583954814937229e+01,6.233638116463762202e+01,9.852821159374331046e+02
1.801783142530963389e+01,6.211255112527992139e+01,9.855182983832835362e+02
1.800070052656301200e+01,6.188615135437422765e+01,9.858274403714327718e+02
1.798510054682888537e+01,6.166234537839209651e+01,9.861980659896371435e+02
1.797080236979208578e+01,6.143842050781211128e+01,9.864948890665672252e+02
1.795735454820188437e+01,6.121131622721396326e+01,9.867275657350450047e+02
1.794489580051370936e+01,6.098342349529939810e+01,9.870140180951368620e+02
1.793381274066581810e+01,6.075688106910919117e+01,9.873843233412264908e+02
1.792415753420891278e+01,6.053270369150029495e+01,9.876833243737750081e+02
1.791572333746304224e+01,6.030872116616475864e+01,9.880036992793957324e+02
1.790858248758518911e+01,6.008344750329099782e+01,9.883651296118912342e+02
1.790279967989046384e+01,5.985893506088405047e+01,9.886839672804214842e+02
1.789826493998204526e+01,5.963154714761930109e+01,9.890310649952992890e+02
1.789506465692000603e+01,5.940720373226112372e+01,9.893343849000527825e+02
1.789322794473168443e+01,5.917642571705167143e+01,9.897536249816337204e+02
1.789289131870599547e+01,5.895186837184009221e+01,9.900745949674342228e+02
1.789387722875053655e+01,5.872127909846552285e+01,9.904153509826926438e+02
1.789608870754974745e+01,5.849695220348705504e+01,9.907142888420454483e+02
1.789970714427789389e+01,5.827250393445772403e+01,9.911329358712594058e+02
1.790465819743932130e+01,5.804881051053261132e+01,9.914029289466218415e+02
1.791102117498424562e+01,5.782225714749279888e+01,9.918146436200407834e+02
1.791891150646918618e+01,5.759355766862906023e+01,9.921372975947884925e+02
1.792808627631661977e+01,5.736779951643123354e+01,9.925171210438411435e+02
1.793869548668488534e+01,5.713756536038934541e+01,9.927595355179005310e+02
1.795002758035216672e+01,5.691419233615742002e+01,9.930489096289638837e+02
1.796279313911640685e+01,5.668875032626462485e+01,9.934328674027649413e+02
1.797701090043200978e+01,5.646529105649932490e+01,9.938482906007370730e+02
1.799285733904208939e+01,5.624204939179922746e+01,9.942721803836151366e+02
1.800911642113226208e+01,5.601698534772211957e+01,9.939917894302204786e+02
1.802482124618653714e+01,5.579258616668898441e+01,9.940149721715584974e+02
1.803954503671717191e+01,5.556276160044791368e+01,9.933163565892341467e+02
1.805086479881295247e+01,5.533842907968698910e+01,9.924610043262122190e+02
1.805968967708205497e+01,5.511206176788888200e+01,9.920040604877302712e+02
1.806660350667032944e+01,5.488699661712572464e+01,9.915149980452326872e+02
1.807129301064016502e+01,5.466264317940456863e+01,9.908798809265575755e+02
1.807376299579181023e+01,5.443634754008974852e+01,9.903708201964060436e+02
1.807445177365544353e+01,5.423020147403767055e+01,9.900120531565509054e+02
1.807383470759384991e+01,5.402353033611647959e+01,9.896458073816314709e+02
1.807174862292557549e+01,5.381616346338918078e+01,9.892014548267285363e+02
1.806807915820645505e+01,5.360867590582860487e+01,9.887721785918163278e+02
1.806292705269469323e+01,5.340080207285316760e+01,9.883882771029941523e+02
1.805647255554950448e+01,5.319623109957463214e+01,9.879973997426740198e+02
1.804860929230238398e+01,5.299185296288766978e+01,9.875959675222782153e+02
1.803924117726719345e+01,5.278636285049384469e+01,9.871835179418686721e+02
1.802845548094699879e+01,5.255620506499388966e+01,9.874503972115635406e+02
1.801842815737539638e+01,5.233133823013280050e+01,9.874430874868720593e+02
1.800904249851988226e+01,5.210630652688318776e+01,9.877802776249010321e+02
1.800068752997870547e+01,5.188128250300722755e+01,9.879669796544903875e+02
1.799352096848518912e+01,5.165580526669771899e+01,9.883920715073293195e+02
1.798794135103463177e+01,5.143224735174885609e+01,9.887485157405119480e+02
1.798368225995048419e+01,5.120091767907606339e+01,9.891419375409483337e+02
1.798097474359832049e+01,5.097505318641020722e+01,9.894844793142223125e+02
1.797875300761758410e+01,5.074894634003588578e+01,9.893895751400726795e+02
1.797626873772268752e+01,5.052469212396892573e+01,9.893410408502935525e+02
1.797379284264436095e+01,5.029990508600606347e+01,9.893968525478736638e+02
1.797156556144185302e+01,5.006875898383028556e+01,9.894989984995030454e+02
1.796964584592981495e+01,4.984299330959228769e+01,9.895266377379415417e+02
1.796772382893658460e+01,4.961480629699371292e+01,9.895081814972094207e+02
1.796571675661150280e+01,4.938824489167660658e+01,9.894766962218955086e+02
1.796367429568894281e+01,4.916478874315038894e+01,9.894759293141140688e+02
1.796102086378853713e+01,4.886800034984262453e+01,9.894995939743383815e+02
1.795829850724140897e+01,4.857457407203947497e+01,9.894372765308399948e+02
1.795548066084694838e+01,4.828451242913308761e+01,9.894495419712344528e+02
1.795266265525099314e+01,4.799256780968299552e+01,9.894443933689949517e+02
1.794989876601186651e+01,4.770382150221825412e+01,9.894587659225736616e+02
1.794731269435260401e+01,4.741200620936076149e+01,9.895257484841898759e+02
1.794486774960746445e+01,4.711957244701157066e+01,9.895162106245979885e+02
1.794240688212697776e+01,4.683030864854428899e+01,9.895089427481397024e+02
1.794009975783703581e+01,4.653787488057189137e+01,9.895870184121282591e+02
1.793810075246733149e+01,4.624867771387180682e+01,9.896209078055467216e+02
1.793617144368847960e+01,4.594157887589041422e+01,9.896591949986233203e+02
1.793460885501179547e+01,4.565146207461412331e+01,9.897236130968345833e+02
1.793332151290346488e+01,4.535820648393562493e+01,9.897733527026143747e+02
1.793217195729214097e+01,4.506809666521275659e+01,9.897725824165930817e+02
1.793100252613594492e+01,4.477944534183445313e+01,9.897631681747253651e+02
1.792994229730646438e+01,4.447515102743388127e+01,9.898375710533382517e+02
1.792912734706293421e+01,4.418644277856823521e+01,9.898389668659217477e+02
1.792823254330247096e+01,4.389453495241596670e+01,9.898097693871416141e+02
1.792740428928748031e+01,4.360416555786616755e+01,9.898633688181128036e+02
1.792687651680979144e+01,4.331481824021769000e+01,9.899276152336814221e+02
1.792647775520686437e+01,4.302650797759958579e+01,9.899138934097953779e+02
1.792610759844492563e+01,4.273806509454626479e+01,9.899390521137651149e+02
1.792587902919676779e+01,4.244690580017954318e+01,9.899709899092159731e+02
1.792586166810559334e+01,4.215820308645503189e+01,9.900221191458539352e+02
1.792621884441245328e+01,4.185999923447138116e+01,9.901151338440225800e+02
1.792699505416739214e+01,4.156909045239613931e+01,9.901906213629267768e+02
1.792822964638315852e+01,4.127863336952278672e+01,9.902964488554309810e+02
1.793065376935747324e+01,4.099034304994633970e+01,9.906670850040875393e+02
1.793488592704855122e+01,4.069845227650861830e+01,9.909942746966992217e+02
1.794096563208051265e+01,4.040785338776532143e+01,9.914027794061706800e+02
1.794928119618206708e+01,4.010574505512060739e+01,9.917505692890057389e+02
1.795910906531918272e+01,3.981431570935156117e+01,9.921123368914202274e+02
1.796754390276007740e+01,3.958759367730017686e+01,9.921488969910041078e+02
1.797580356482589536e+01,3.936416444694988570e+01,9.920853598476812749e+02
1.798390907713697118e+01,3.914035609357886614e+01,9.920629103562197315e+02
1.799202211189076195e+01,3.891730014515300695e+01,9.921031998100850160e+02
1.800025688678216440e+01,3.869394676352132478e+01,9.921197426417159022e+02
1.800869370848204909e+01,3.846476306115124544e+01,9.920967534666156098e+02
1.801716415242433200e+01,3.823696069682785037e+01,9.921621769225502021e+02
1.802565843148121516e+01,3.801261384222422635e+01,9.921744470739167809e+02
1.803682018870292936e+01,3.772349924844132829e+01,9.922473576202971799e+02
1.804853083701146588e+01,3.743452344764112638e+01,9.923938876522433929e+02
1.806101424219870921e+01,3.714126209808112833e+01,9.924810465604369938e+02
1.807420318334941811e+01,3.685201986551805220e+01,9.927405117128180336e+02
1.808934138262629077e+01,3.655538280442364396e+01,9.931023397294658253e+02
1.810600066592868984e+01,3.626457430477310595e+01,9.934549963969753890e+02
1.812472612241890602e+01,3.597510177246390839e+01,9.939474112805633013e+02
1.814585591572084056e+01,3.568500948667212924e+01,9.943845150499657848e+02
1.816428210525139519e+01,3.546033822271736824e+01,9.949926104576829857e+02
1.818547740076133223e+01,3.523653551468523659e+01,9.958275419282625762e+02
1.821048812538402473e+01,3.500925729351106952e+01,9.967320965813140674e+02
1.823921585025508918e+01,3.478191760813059119e+01,9.976718941842976847e+02
1.827117493413124549e+01,3.455749945969832027e+01,9.985379408992794197e+02
1.830642781718675494e+01,3.433410825679100498e+01,9.993975966936180839e+02
1.834460893824658712e+01,3.411392173148047391e+01,1.000277340619276515e+03
1.838642382605220149e+01,3.389383035024398083e+01,1.001237350019770133e+03
1.841700502587568877e+01,3.374562158116070520e+01,1.002080076868972014e+03
1.845039077557077434e+01,3.359414988358858523e+01,1.002779478143807523e+03
1.848398343253208509e+01,3.344908838162872655e+01,1.003297435433843020e+03
1.851892325378208781e+01,3.330438507862110953e+01,1.003851992149266493e+03
1.855612352663843012e+01,3.315669796425842719e+01,1.004423779271866579e+03
1.859460729477999408e+01,3.300952666316356243e+01,1.004884484790928809e+03
1.863409824798884529e+01,3.286347147200716279e+01,1.005375650215399673e+03
1.867433808294377329e+01,3.271989662530439347e+01,1.005937614457077188e+03
1.873055105109790475e+01,3.252599405733910487e+01,1.006396467653991976e+03
1.878861279357408165e+01,3.233134992011278541e+01,1.006822890169483685e+03
1.884699127558479503e+01,3.214005667305797687e+01,1.007119177324726820e+03
1.890701944487366859e+01,3.194802190587207846e+01,1.007598279040181183e+03
1.896894118101847226e+01,3.175524525615156080e+01,1.008016768535762139e+03
1.903251392506731676e+01,3.156189477427587065e+01,1.008384483084393310e+03
1.909650462524588832e+01,3.137161395796972130e+01,1.008790701767035330e+03
1.916157771059206638e+01,3.118244928159219498e+01,1.009175968886533610e+03
1.923853908434611881e+01,3.096454897191912181e+01,1.009729997448617951e+03
1.931581810036598057e+01,3.075318718226701620e+01,1.010437287883519730e+03
1.939632021912940019e+01,3.054162481008253494e+01,1.011227599313934093e+03
1.947873497383042718e+01,3.033378491476533867e+01,1.012032023694188410e+03
1.956426334742880258e+01,3.012667141693193074e+01,1.012844736043816056e+03
1.965688356459758168e+01,2.991162091526411970e+01,1.013757439105987373e+03
1.974916733872357000e+01,2.970609012222841727e+01,1.014602929336852981e+03
1.984341275327909671e+01,2.950412495219982389e+01,1.015428528888527012e+03
1.990825348571081932e+01,2.936945712809762199e+01,1.015991840787059004e+03
1.997639197182826010e+01,2.923097333180378854e+01,1.016405501473329537e+03
2.004341442703896448e+01,2.909698505869023322e+01,1.016743974542586784e+03
2.011081050328534303e+01,2.896422858424372393e+01,1.017086825587917474e+03
2.017900265169249963e+01,2.883178678848696919e+01,1.017399593637530188e+03
2.025049549578538333e+01,2.869499933284019377e+01,1.017788622653263815e+03
2.032097298433699351e+01,2.856233337298716535e+01,1.018169448621994889e+03
2.039167731524174343e+01,2.843140429034056638e+01,1.018570423575725044e+03
2.049937477268477437e+01,2.823565530834422432e+01,1.019067125737328638e+03
2.061368843352718017e+01,2.803305157471334397e+01,1.019798245003814714e+03
2.072692258146723887e+01,2.783837746553144754e+01,1.020571460322837197e+03
2.084186210891934721e+01,2.764692386046059625e+01,1.021385695134146204e+03
